#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
9.444444     0.411811     1.272330     121792290.569842
9.459459     0.414596     1.263411     121130786.151400
9.474474     0.419750     1.257606     120765610.118223
9.489489     0.424498     1.255960     120798678.007107
9.504505     0.426176     1.256972     121087336.819554
9.519520     0.424166     1.257830     121361388.327757
9.534535     0.419973     1.256485     121422815.588124
9.549550     0.415532     1.252828     121260084.308340
9.564565     0.411675     1.247663     120949998.046714
9.579580     0.408458     1.241437     120535412.174060
9.594595     0.406112     1.234040     120005007.448123
9.609610     0.405465     1.225780     119388290.553297
9.624625     0.406760     1.217701     118786717.992848
9.639640     0.409602     1.210425     118261197.167292
9.654655     0.413742     1.204303     117846280.630420
9.669670     0.419009     1.199744     117582786.240506
9.684685     0.425112     1.197655     117560364.281025
9.699700     0.430372     1.199088     117883496.936241
9.714715     0.432052     1.203042     118455285.591196
9.729730     0.429147     1.206217     118951482.304788
9.744745     0.423719     1.205633     119077293.174548
9.759760     0.419306     1.201000     118802499.686341
9.774775     0.418267     1.194675     118358689.374753
9.789790     0.420379     1.189788     118055519.950583
9.804805     0.423135     1.188080     118066926.298170
9.819820     0.423752     1.188482     118287697.040795
9.834835     0.421746     1.188252     118445699.566321
9.849850     0.419012     1.185741     118375834.041933
9.864865     0.417709     1.181629     118145108.925317
9.879880     0.418323     1.177890     117950494.567642
9.894895     0.419577     1.175812     117921405.980384
9.909910     0.419925     1.174984     118017194.295916
9.924925     0.419090     1.174157     118112762.126906
9.939940     0.417646     1.172745     118149220.783222
9.954955     0.416073     1.170576     118108825.619101
9.969970     0.415036     1.167711     117997461.227838
9.984985     0.414973     1.164822     117882786.954113
10.000000     0.415703     1.162602     117835063.630891
10.015015     0.416796     1.161545     117904716.135070
10.030030     0.417410     1.161946     118122238.035966
10.045045     0.416536     1.163305     118437412.727634
10.060060     0.413795     1.164465     118732744.591832
10.075075     0.409767     1.164255     118888490.680752
10.090090     0.405750     1.162312     118866977.729842
10.105105     0.402846     1.159367     118742238.507819
10.120120     0.401150     1.156706     118645761.972588
10.135135     0.399688     1.155028     118649396.428983
10.150150     0.397629     1.153858     118704805.751765
10.165165     0.395073     1.152682     118759226.365948
10.180180     0.392033     1.151570     118819928.126806
10.195195     0.388082     1.150234     118857133.790303
10.210210     0.383324     1.147778     118778021.385700
10.225225     0.378788     1.143698     118529883.584189
10.240240     0.375568     1.138598     118174552.805275
10.255255     0.373774     1.133665     117835128.820892
10.270270     0.372709     1.129493     117573323.941396
10.285285     0.371821     1.126114     117393027.261047
10.300300     0.370521     1.123392     117280199.039790
10.315315     0.368483     1.120544     117153403.254784
10.330330     0.366348     1.116875     116939743.740340
10.345345     0.365070     1.112650     116666698.826024
10.360360     0.364908     1.108798     116431553.261681
10.375375     0.365465     1.106075     116313944.924856
10.390390     0.365875     1.105033     116372521.211201
10.405405     0.364731     1.105338     116572946.004200
10.420420     0.361415     1.105423     116750145.701853
10.435435     0.356808     1.103922     116759593.992506
10.450450     0.352289     1.100633     116579195.532308
10.465465     0.348878     1.096221     116278682.207629
10.480480     0.346894     1.091885     115984946.603817
10.495495     0.345529     1.088725     115814981.915216
10.510511     0.343329     1.086625     115756959.164212
10.525526     0.339683     1.084224     115666134.000629
10.540541     0.335464     1.080379     115420405.524894
10.555556     0.331921     1.075279     115039211.652642
10.570571     0.329410     1.069762     114611793.304465
10.585586     0.327797     1.064328     114191546.789380
10.600601     0.326800     1.059422     113826443.251443
10.615616     0.325756     1.055043     113516501.821194
10.630631     0.324549     1.050589     113197087.541328
10.645646     0.323636     1.045948     112856239.398290
10.660661     0.323148     1.041338     112517333.426728
10.675676     0.323331     1.036916     112197294.648512
10.690691     0.324218     1.033543     111989672.607127
10.705706     0.324546     1.031805     111958336.574020
10.720721     0.323013     1.030638     111988583.418617
10.735736     0.319825     1.028283     111889139.132667
10.750751     0.316618     1.023807     111557870.377535
10.765766     0.315170     1.018132     111094468.370278
10.780781     0.315610     1.013170     110707238.961059
10.795796     0.316639     1.010043     110519230.727992
10.810811     0.316618     1.008491     110502985.426386
10.825826     0.314830     1.007071     110500602.818875
10.840841     0.311981     1.004614     110383885.555301
10.855856     0.308971     1.001062     110145967.092809
10.870871     0.306135     0.996588     109805337.318076
10.885886     0.303890     0.991234     109366328.703012
10.900901     0.302629     0.985418     108874611.477806
10.915916     0.302404     0.979572     108377759.394387
10.930931     0.303274     0.974096     107920156.774541
10.945946     0.305039     0.969641     107574168.073974
10.960961     0.306912     0.966584     107382013.552787
10.975976     0.308134     0.964540     107301799.984738
10.990991     0.308639     0.962881     107263768.010834
11.006006     0.308671     0.961558     107262719.190411
11.021021     0.307846     0.960693     107312448.387774
11.036036     0.305742     0.959597     107335997.765904
11.051051     0.302797     0.957530     107250553.153514
11.066066     0.299570     0.954275     107031226.716014
11.081081     0.296769     0.949649     106656910.525625
11.096096     0.295418     0.944268     106196170.507711
11.111111     0.295498     0.939541     105807570.885048
11.126126     0.295842     0.936135     105566522.909125
11.141141     0.295369     0.933536     105415452.045298
11.156156     0.293874     0.930592     105224599.330601
11.171171     0.292327     0.926497     104902543.142152
11.186186     0.291975     0.921891     104521422.424093
11.201201     0.292638     0.918227     104245658.183600
11.216216     0.293031     0.915876     104118151.372396
11.231231     0.292349     0.914159     104062084.379494
11.246246     0.290384     0.912295     103988772.962435
11.261261     0.287274     0.909337     103789944.221875
11.276276     0.284075     0.904398     103363854.757137
11.291291     0.282481     0.897872     102754724.813559
11.306306     0.283148     0.891521     102163512.722674
11.321321     0.285007     0.886756     101752417.905545
11.336336     0.286634     0.883466     101509303.719235
11.351351     0.287489     0.880838     101341430.261843
11.366366     0.287651     0.878203     101171962.544602
11.381381     0.287608     0.875182     100957067.216897
11.396396     0.287882     0.872098     100734059.880770
11.411411     0.288153     0.869495     100565705.199495
11.426426     0.287808     0.866980     100406780.325226
11.441441     0.287250     0.863804     100170415.049836
11.456456     0.287301     0.860228     99886623.048702
11.471471     0.287983     0.856955     99637026.477639
11.486486     0.288897     0.854242     99451591.859430
11.501502     0.289854     0.852005     99320806.700805
11.516517     0.290895     0.850401     99263212.118604
11.531532     0.291623     0.849861     99329501.319671
11.546547     0.291047     0.850249     99504290.112116
11.561562     0.288598     0.850426     99654432.924228
11.576577     0.284836     0.849208     99640945.201989
11.591592     0.280944     0.846204     99417247.083153
11.606607     0.277940     0.842024     99054247.854527
11.621622     0.275794     0.837660     98668440.807527
11.636637     0.273836     0.833200     98269855.387215
11.651652     0.272222     0.828034     97786571.758372
11.666667     0.271877     0.822403     97246708.210039
11.681682     0.272946     0.817507     96792242.521337
11.696697     0.274422     0.814155     96519204.161882
11.711712     0.275011     0.811948     96381197.246423
11.726727     0.274482     0.809542     96218757.562890
11.741742     0.273896     0.806345     95961530.534955
11.756757     0.273953     0.803018     95687777.703593
11.771772     0.274395     0.800224     95476619.245840
11.786787     0.274747     0.798030     95336242.891459
11.801802     0.274867     0.796311     95252150.441696
11.816817     0.274600     0.795197     95239903.164818
11.831832     0.273418     0.794683     95299231.267482
11.846847     0.270744     0.794202     95362479.583528
11.861862     0.266536     0.792665     95298493.209059
11.876877     0.261786     0.789101     94990056.446295
11.891892     0.258033     0.783778     94468614.728126
11.906907     0.255817     0.778089     93901341.763481
11.921922     0.254327     0.772945     93398207.370048
11.936937     0.252767     0.768017     92919528.116871
11.951952     0.251315     0.762802     92404684.931104
11.966967     0.250252     0.757494     91876949.501257
11.981982     0.249406     0.752262     91356874.023490
11.996997     0.248685     0.747003     90831857.198848
12.012012     0.248136     0.741695     90299395.089343
12.027027     0.247735     0.736363     89762233.761688
12.042042     0.247464     0.730964     89215316.543009
12.057057     0.247354     0.725512     88660399.653660
12.072072     0.247249     0.720019     88098695.853150
12.087087     0.247028     0.714075     87479986.724331
12.102102     0.247258     0.707134     86737301.414849
12.117117     0.249091     0.699482     85905241.776737
12.132132     0.253042     0.692553     85159562.660901
12.147147     0.258164     0.687702     84667725.557171
12.162162     0.262915     0.685005     84439906.636315
12.177177     0.266473     0.683593     84369905.354917
12.192192     0.268748     0.682782     84373781.344508
12.207207     0.269653     0.682026     84384106.289991
12.222222     0.269484     0.680653     84317890.581627
12.237237     0.268831     0.678528     84157902.227167
12.252252     0.267840     0.675817     83924466.113418
12.267267     0.266454     0.672276     83587023.460731
12.282282     0.265132     0.667432     83086332.698867
12.297297     0.264853     0.661389     82434757.796057
12.312312     0.266191     0.655184     81761093.903690
12.327327     0.268515     0.649850     81194261.055004
12.342342     0.270748     0.645179     80708921.735700
12.357357     0.272912     0.640159     80178317.011293
12.372372     0.276114     0.634605     79579255.188920
12.387387     0.281126     0.629610     79048724.036949
12.402402     0.287480     0.626733     78782899.460718
12.417417     0.293332     0.626716     78876148.579314
12.432432     0.296912     0.628395     79183057.607091
12.447447     0.298143     0.629961     79476210.426852
12.462462     0.297892     0.630459     79634997.995195
12.477477     0.297063     0.629676     79631928.534302
12.492492     0.296285     0.627819     79492630.935376
12.507508     0.295947     0.625205     79256808.163259
12.522523     0.296229     0.622283     78981141.858738
12.537538     0.296998     0.619380     78706954.113365
12.552553     0.298206     0.616648     78453628.919926
12.567568     0.299682     0.614456     78268191.942303
12.582583     0.300811     0.612824     78153652.478190
12.597598     0.301354     0.611154     78033630.063675
12.612613     0.301719     0.609121     77866782.801258
12.627628     0.302173     0.606895     77674582.305888
12.642643     0.302749     0.604635     77477375.848344
12.657658     0.303384     0.602554     77302388.491818
12.672673     0.303667     0.600727     77159454.507728
12.687688     0.303253     0.598587     76975686.519224
12.702703     0.302631     0.595440     76661537.423534
12.717718     0.302679     0.591332     76222609.029710
12.732733     0.303977     0.586921     75743447.713376
12.747748     0.306460     0.583164     75347251.756968
12.762763     0.309343     0.580599     75104294.669806
12.777778     0.311909     0.578991     74984353.997710
12.792793     0.313948     0.577988     74942426.534403
12.807808     0.315260     0.577394     74953254.210785
12.822823     0.315642     0.576760     74958791.545870
12.837838     0.315336     0.575508     74883602.751969
12.852853     0.314980     0.573517     74711877.200668
12.867868     0.314815     0.571261     74504871.488186
12.882883     0.314435     0.568820     74273061.879902
12.897898     0.313888     0.565648     73944921.841620
12.912913     0.313800     0.561681     73511850.565521
12.927928     0.314338     0.557268     73019084.895546
12.942943     0.315634     0.552229     72442900.205614
12.957958     0.318664     0.546802     71814156.050338
12.972973     0.323828     0.542612     71346515.897867
12.987988     0.329623     0.541056     71224165.696143
13.003003     0.334093     0.541489     71363650.651736
13.018018     0.336950     0.542159     71534422.122701
13.033033     0.339426     0.542333     71639897.392286
13.048048     0.342363     0.542952     71804247.171661
13.063063     0.344964     0.545134     72175788.917061
13.078078     0.345635     0.548642     72723744.226795
13.093093     0.343485     0.551858     73234027.226548
13.108108     0.339167     0.552874     73452997.045520
13.123123     0.334583     0.550771     73257507.643741
13.138138     0.331754     0.546254     72739788.421506
13.153153     0.331565     0.541258     72156863.172358
13.168168     0.333101     0.537608     71752066.916735
13.183183     0.334608     0.535506     71553092.654048
13.198198     0.335308     0.533882     71417268.359278
13.213213     0.335550     0.531988     71244935.909864
13.228228     0.335705     0.529687     71017349.123187
13.243243     0.336122     0.526850     70717160.880933
13.258258     0.337412     0.523742     70379722.308664
13.273273     0.339672     0.521249     70124011.218766
13.288288     0.342142     0.519916     70023865.785071
13.303303     0.344049     0.519437     70038331.776513
13.318318     0.345246     0.519184     70083227.610408
13.333333     0.346013     0.518835     70115157.103366
13.348348     0.346611     0.518382     70132830.077984
13.363363     0.347220     0.518026     70163454.771251
13.378378     0.347652     0.518139     70257630.151245
13.393393     0.347255     0.518686     70410651.601932
13.408408     0.345696     0.518863     70513680.294504
13.423423     0.343563     0.517952     70468686.525972
13.438438     0.341662     0.516085     70293185.538738
13.453453     0.340191     0.513807     70061154.374452
13.468468     0.338910     0.511314     69799036.826985
13.483483     0.337790     0.508415     69480694.749681
13.498498     0.337185     0.505106     69105330.723059
13.513514     0.337328     0.501845     68735592.885443
13.528529     0.337881     0.499178     68446247.554107
13.543544     0.338115     0.497051     68230290.097617
13.558559     0.337787     0.494766     67991919.672507
13.573574     0.337377     0.491862     67667679.693630
13.588589     0.337418     0.488504     67279984.059088
13.603604     0.338023     0.485080     66882224.660215
13.618619     0.339109     0.481775     66499934.158563
13.633634     0.340701     0.478764     66157178.019781
13.648649     0.342650     0.476413     65904766.387273
13.663664     0.344378     0.474904     65768260.581980
13.678679     0.345302     0.473732     65678085.385362
13.693694     0.345625     0.472133     65528238.434630
13.708709     0.345977     0.469979     65300814.507005
13.723724     0.346649     0.467582     65038902.791916
13.738739     0.347608     0.465166     64773601.862181
13.753754     0.348778     0.462773     64510885.255476
13.768769     0.350228     0.460300     64236099.588036
13.783784     0.352405     0.457874     63967293.354081
13.798799     0.355440     0.456399     63830703.518448
13.813814     0.358307     0.456589     63926766.094509
13.828829     0.359795     0.457883     64177588.006270
13.843844     0.359659     0.459165     64427178.437040
13.858859     0.358254     0.459659     64566387.964809
13.873874     0.356173     0.458792     64514524.211691
13.888889     0.354409     0.456414     64249581.479238
13.903904     0.353844     0.453167     63861451.703755
13.918919     0.354626     0.450155     63505456.135774
13.933934     0.355987     0.448178     63294713.032883
13.948949     0.356972     0.447026     63200063.645760
13.963964     0.357413     0.446034     63127737.578777
13.978979     0.357531     0.445057     63057196.210863
13.993994     0.357124     0.444020     62977785.508605
14.009009     0.356228     0.442288     62799424.535679
14.024024     0.355716     0.439540     62476266.119403
14.039039     0.356363     0.436519     62113290.300536
14.054054     0.357911     0.434222     61852429.852253
14.069069     0.359593     0.432970     61740002.187109
14.084084     0.360765     0.432622     61756292.921916
14.099099     0.360892     0.432661     61827665.536065
14.114114     0.360045     0.432206     61828459.986634
14.129129     0.359008     0.430911     61708665.447055
14.144144     0.358255     0.429228     61533043.705415
14.159159     0.357585     0.427506     61351173.350967
14.174174     0.356827     0.425610     61143962.930709
14.189189     0.356088     0.423446     60897411.114863
14.204204     0.355462     0.421008     60610913.658792
14.219219     0.355094     0.418336     60289905.439079
14.234234     0.355070     0.415609     59960193.969671
14.249249     0.355321     0.412991     59645238.278931
14.264264     0.355766     0.410511     59349577.335068
14.279279     0.356471     0.408313     59093898.108504
14.294294     0.357124     0.406791     58935515.016837
14.309309     0.356921     0.405741     58845182.659785
14.324324     0.355651     0.404099     58668606.076753
14.339339     0.354330     0.401178     58305470.185425
14.354354     0.353892     0.397700     57860627.388621
14.369369     0.353882     0.394541     57460988.676983
14.384384     0.353579     0.391299     57048359.812937
14.399399     0.353448     0.387241     56515758.651468
14.414414     0.354374     0.382754     55919184.660134
14.429429     0.356294     0.378720     55387380.032305
14.444444     0.358686     0.375436     54964179.689392
14.459459     0.361159     0.372915     54651934.160661
14.474474     0.363363     0.371020     54430712.401884
14.489489     0.365066     0.369459     54257857.929670
14.504505     0.366236     0.367821     54073335.120425
14.519520     0.367133     0.365739     53822855.583577
14.534535     0.368283     0.363077     53486411.493037
14.549550     0.370266     0.360248     53124546.844197
14.564565     0.373043     0.358112     52863978.321654
14.579580     0.375818     0.357111     52770548.760139
14.594595     0.377823     0.356849     52786102.517495
14.609610     0.378963     0.356578     52800345.832809
14.624625     0.379695     0.355941     52760115.388684
14.639640     0.380330     0.355119     52692331.474911
14.654655     0.380744     0.354304     52625327.269067
14.669670     0.380639     0.353303     52530512.608595
14.684685     0.380145     0.351491     52314504.800900
14.699700     0.380118     0.348697     51951757.815851
14.714715     0.381046     0.345646     51549759.297895
14.729730     0.382583     0.342841     51183605.586027
14.744745     0.384533     0.340180     50838164.280788
14.759760     0.387086     0.337717     50521443.838581
14.774775     0.390357     0.335801     50285882.840157
14.789790     0.394217     0.334993     50215928.657654
14.804805     0.397944     0.335816     50390433.868137
14.819820     0.400475     0.338037     50775071.747928
14.834835     0.401250     0.340769     51237333.932463
14.849850     0.400295     0.343137     51645566.862540
14.864865     0.397925     0.344376     51884430.141355
14.879880     0.394866     0.343787     51847986.614776
14.894895     0.392424     0.341219     51512668.066280
14.909910     0.391750     0.337689     51031221.450798
14.924925     0.392729     0.334738     50636157.363674
14.939940     0.394198     0.333065     50433688.614540
14.954955     0.395216     0.332218     50356116.334259
14.969970     0.395699     0.331550     50305290.529011
14.984985     0.395865     0.330834     50247055.201544
15.000000     0.395827     0.330044     50177248.270651

